ID,var_rpta_alt
272901#836042#244300,1
265204#512329#568013,1
619045#1064426#15916,1
24108#859228#221114,1
622908#269693#813318,1
10464#1068641#11701,1
86652#1026398#53944,1
236155#681664#398678,1
474051#871879#208463,0
102017#603416#476926,1
451219#880608#199734,0
423916#181065#907071,1
32647#723273#357069,0
633995#73268#1031785,1
13955#730189#350153,1
259429#756704#323638,0
244974#866967#213375,0
97116#801090#279252,0
386734#291905#791152,1
147947#163679#924440,0
397756#115930#971888,0
413011#61232#1043748,0
92931#873353#206989,1
359214#976413#103929,1
359462#1049829#30513,0
547190#784036#296306,1
556983#741593#338749,0
452171#669641#410701,1
591033#202124#883117,1
250622#105275#982501,1
512686#794495#285847,1
64815#661248#419094,1
313948#650136#430206,1
402837#745267#335075,1
210507#367033#712828,1
251535#825325#255017,0
247366#603793#476549,0
547112#97827#989938,1
267446#88996#1016305,1
183895#1066115#14227,1
337156#900025#180317,0
299796#528332#552010,1
453045#624429#455913,1
405856#1046188#34154,0
260454#515977#564365,1
80159#756305#324037,1
627935#876363#203979,1
613170#54191#1050753,1
209842#381770#698083,0
228735#273471#809545,1
140852#1007626#72716,0
277541#791635#288707,1
224379#400214#679692,0
256794#377663#702199,1
262156#104826#982945,0
43981#771315#309027,1
573492#52118#1052830,0
590279#249882#833120,0
283476#566537#513805,1
38010#748490#331852,1
395258#593922#486420,1
166539#838923#241419,1
484357#527530#552812,0
449792#723767#356575,1
260999#1039381#40961,1
155376#896196#184146,1
271226#758061#322281,0
156151#826592#253750,0
518546#396918#682986,1
167375#759852#320490,1
252797#526461#553881,1
566642#649914#430428,0
511035#793629#286713,1
68179#697725#382617,1
110185#836391#243951,1
309552#610062#470280,1
432757#950714#129628,0
131721#366783#713077,1
151550#359254#720608,1
405531#968325#112017,1
360609#312889#770250,1
280100#1038159#42183,1
616450#826526#253816,1
26869#848159#232183,0
115970#765544#314798,1
445366#1074269#6073,1
516607#380273#699583,1
477196#400002#679907,1
19757#309351#773773,1
204999#663929#416413,1
179414#599040#481302,1
203103#1018441#61901,1
341480#384489#695366,1
587125#187716#900442,1
429578#1055577#24765,1
12260#571149#509193,1
59835#639346#440996,1
318322#1048614#31728,1
93321#444708#635621,0
211868#553984#526358,0
191064#152992#935113,0
467563#301677#781437,0
400002#176273#911829,1
69384#695694#384648,0
156485#548047#532295,1
605526#709402#370940,0
331290#878563#201779,0
614441#472359#607983,0
124285#896244#184098,1
48586#850809#229533,1
60661#655264#425078,1
288879#42973#1061840,0
251208#507026#573316,1
350199#838651#241691,1
607921#424466#655519,1
533875#298468#784634,0
377816#358382#721482,1
30689#787668#292674,1
501870#627930#452412,0
548804#87381#1017886,1
517805#176497#911610,0
544444#358147#721716,0
234757#788193#292149,1
201143#287187#795881,1
98468#270170#812843,1
85685#96070#991702,1
124999#469605#610737,1
8618#971453#108889,1
567989#654163#426179,0
419562#153514#934590,0
55946#964588#115754,0
78828#121259#966561,0
468626#1026863#53479,1
314606#671024#409318,1
571321#791205#289137,1
5312#1070094#10248,1
574887#50937#1053971,0
205679#778961#301381,0
2408#652623#427719,0
389348#163624#924497,1
421146#732924#347418,1
120396#647794#432548,1
101844#985519#94823,1
634251#1051280#29062,1
359237#1003039#77303,1
333727#173751#914362,0
269175#467887#612455,1
202439#678383#401959,1
415363#256298#826686,1
400290#354577#725289,1
101913#377475#702385,0
521142#448004#632349,1
418985#714266#366076,1
170047#189044#899155,1
448713#223185#859616,1
460780#886948#193394,1
194463#292158#790905,1
79139#934336#146006,0
138385#805728#274614,1
152548#528179#552163,1
564128#267991#815020,1
10302#161639#926466,1
600778#255312#827675,1
212669#1033765#46577,0
300819#405357#674566,1
18535#414974#664970,0
8239#1003997#76345,1
299903#972398#107944,1
316857#239181#843830,1
73621#969123#111219,1
5697#959064#121278,1
88075#180521#907604,1
181560#717853#362489,1
46331#635843#444499,1
348728#867752#212590,1
393425#100423#987353,0
542368#1022382#57960,1
445327#966817#113525,1
335719#147915#940182,0
86042#158926#929185,0
412927#179121#909000,1
71740#987739#92603,1
26332#234780#848088,1
295700#978068#102274,1
190591#400874#679036,1
197154#506802#573540,0
490857#473363#606979,1
191671#421364#658625,1
406477#144500#943598,1
415141#970350#109992,0
157067#398011#681889,1
509099#816620#263722,1
182532#331748#748815,1
601825#542304#538038,1
441974#272616#810405,1
151553#549419#530923,1
371445#1044762#35580,0
195605#523486#556856,1
415660#986463#93879,1
208121#1013222#67120,1
46610#462816#617526,0
432258#1061097#19245,1
355908#155158#932949,1
164778#531426#548916,0
622280#79071#1026085,1
185029#337366#743245,0
482944#717932#362410,1
556332#807837#272505,1
16542#727379#352963,1
158529#528960#551382,1
601266#253783#829215,1
268321#224518#858291,0
629198#537497#542845,1
115674#207202#875479,1
262523#196611#891649,1
508413#176426#911680,1
315390#784364#295978,0
4586#631674#448668,0
565618#480828#599514,1
520123#280740#802302,1
375970#106381#981403,1
189734#975549#104793,0
189410#568345#511997,1
189410#591429#488913,1
202899#536541#543801,0
20807#259121#823868,1
591065#1062369#17973,1
436084#628644#451698,1
308472#715613#364729,0
289208#785573#294769,1
308472#510152#570190,0
65313#114884#972937,1
514773#319556#763594,1
356152#94175#993603,1
566373#642956#437386,1
211307#877874#202468,1
243658#947933#132409,0
507638#560521#519821,1
591830#353084#726784,1
366940#789878#290464,0
257871#330260#750440,0
76281#716984#363358,1
516643#165480#922638,0
250982#1044827#35515,1
520127#793969#286373,1
75894#983470#96872,1
107640#134992#953087,1
379535#1075975#4367,1
421884#401344#678569,1
521618#1002638#77704,0
251611#422783#657200,1
353342#424432#655554,1
487266#256102#826882,1
59752#424061#655921,1
426831#1073489#6853,1
324209#979374#100968,0
68838#187595#900561,1
472554#823991#256351,1
25295#743738#336604,1
599280#259397#823590,1
210504#527482#552860,1
170935#448943#631415,1
404487#991512#88830,1
304763#568504#511838,1
350196#194307#893947,0
264538#152605#935493,1
396589#66912#1038116,0
459049#61983#1043002,1
110452#566447#513895,1
192285#301309#781806,0
150960#1063754#16588,0
72380#707123#373219,1
1055#1065476#14866,1
82461#1020221#60121,1
462125#636937#443405,1
421434#877757#202585,1
412264#337154#743451,1
475650#948697#131645,0
137740#705993#374349,0
600237#877515#202827,1
450685#378716#701138,1
419684#163034#925083,0
500291#101849#985922,1
391308#606074#474268,1
589146#541205#539137,1
221501#1060764#19578,1
437605#454349#625997,1
539058#442537#637770,0
567960#868375#211967,1
616971#881509#198833,0
476610#641712#438630,1
447193#360649#719213,1
431954#528228#552114,1
172885#462051#618289,0
254636#444089#636235,1
157823#799857#280485,1
59289#386260#693590,1
200585#532721#547621,1
570221#326565#756568,1
594219#372832#707022,1
546950#237482#845486,1
23235#723336#357006,1
274338#255227#827762,1
198822#306079#777034,1
273624#612670#467672,0
584006#608823#471519,0
117832#686111#394231,0
497796#898096#182246,0
381500#608570#471772,1
309606#1058653#21689,1
254311#593928#486414,0
181356#654188#426154,1
254309#428135#651860,0
201117#798780#281562,1
568083#352421#727448,1
291584#640476#439866,1
43592#144823#943274,1
59345#1064686#15656,0
304208#428209#651786,1
291793#1020853#59489,1
123009#466733#613609,1
287937#218604#864172,0
483185#1040284#40058,0
33330#113400#974413,1
115393#788381#291961,0
301188#567291#513051,1
439186#882138#198204,0
45535#193532#894717,1
52032#502561#577781,0
396487#520617#559725,0
30035#1015452#64890,0
199509#973692#106650,1
191174#833211#247131,1
201671#1019400#60942,1
84989#86227#1019037,1
327663#365112#714745,1
224436#1057431#22911,1
400619#254201#828794,0
17484#950528#129814,1
447563#869374#210968,0
251412#329588#751111,0
103871#380092#699762,1
183982#213646#869114,1
45806#343529#737141,1
451252#616461#463881,0
466197#362041#717815,1
488937#587561#492781,1
333760#388093#691759,0
341275#1076953#3389,1
253456#509282#571060,0
169742#567404#512938,1
186901#390597#689304,1
98213#224989#857822,1
463687#710065#370277,1
60298#570881#509461,1
534403#406760#673165,0
405051#1044649#35693,1
446255#808267#272075,1
324766#875179#205163,0
243997#557483#522859,0
196223#393509#686401,0
104177#439965#640342,1
7078#351498#729273,1
240351#676621#403721,1
535274#1027658#52684,1
620551#734564#345778,1
243522#883269#197073,1
17150#631426#448916,0
434452#590383#489959,0
118116#677198#403144,1
14246#253132#829874,1
449950#355416#724451,1
533899#162701#925413,1
185906#832368#247974,1
397558#207505#875189,1
77745#298443#784660,0
596331#1033767#46575,0
229426#1064801#15541,0
603156#219648#863142,1
240720#83829#1021422,1
404659#832322#248020,1
256059#235886#847016,1
184807#23658#1001286,0
75637#468878#611464,1
123101#835862#244480,0
597938#38778#1066309,1
89365#701584#378758,0
138404#737387#342955,0
539867#192229#896012,1
325432#53447#1051504,1
1571#83292#1021957,1
137487#1057060#23282,1
441813#92399#995364,1
85748#541129#539213,0
362316#978731#101611,1
484598#423370#656614,1
12446#516845#563497,1
319320#805206#275136,1
67869#866678#213664,1
423440#190026#898209,1
165774#530487#549855,0
631172#273325#809690,1
397501#835243#245099,0
335079#656092#424250,1
20055#848172#232170,0
245473#1026955#53387,1
383383#897698#182644,0
551691#320564#762593,1
353955#867699#212643,0
522138#1071444#8898,1
227066#252175#830835,1
230974#593542#486800,1
75555#346410#734297,1
76156#946488#133854,0
402488#715019#365323,1
541642#309960#773173,1
541202#857705#222637,1
479288#622717#457625,1
161883#586810#493532,1
588230#630931#449411,1
129533#851509#228833,0
334911#702424#377918,1
192925#231747#851087,1
472198#895186#185156,0
456302#213460#869298,1
199770#507769#572573,1
259429#756752#323590,0
251592#559241#521101,1
438453#243148#839860,1
198207#703898#376444,1
370287#134248#953785,1
89619#716086#364256,1
354772#901181#179161,0
438532#796553#283789,1
441383#870325#210017,1
234226#721173#359169,1
613993#844607#235735,1
342658#876017#204325,0
259488#831800#248542,1
465291#155601#932503,1
257730#1005047#75295,1
198252#103472#984300,1
445664#756465#323877,1
193480#1065534#14808,1
557493#53406#1051547,1
17595#308201#774919,1
256163#679474#400868,1
37908#1015752#64590,1
516885#784641#295701,1
612526#667367#412975,1
129168#156498#931604,0
519098#982265#98077,1
17310#807330#273012,1
398490#971852#108490,1
54118#245110#837884,0
71696#350528#730238,1
406611#555156#525186,0
296635#738048#342294,0
194567#692725#387617,0
377334#861582#218760,1
169508#422836#657147,1
57744#121530#966290,1
89193#556639#523703,1
54677#928628#151714,1
159805#94281#993498,1
562069#130279#957565,1
397974#298869#784236,1
620016#304478#778627,0
75575#801161#279181,1
366385#954672#125670,0
41686#46461#1058369,1
117331#789393#290949,1
384007#360933#718929,1
39693#829581#250761,1
85563#894235#186107,0
499418#1000711#79631,0
513583#272415#810596,1
590265#1074125#6217,1
213250#421099#658887,1
336500#1020113#60229,1
189328#1050005#30337,1
215349#1035050#45292,1
409566#1043170#37172,0
303268#585802#494540,1
224415#827382#252960,0
358073#156556#931547,0
302409#373674#706180,0
105337#867967#212375,0
234328#754960#325382,0
243427#295284#787812,1
41666#224419#858388,1
107068#650546#429796,1
256713#427513#652471,0
600879#400088#679820,0
630738#1001224#79118,0
546733#312676#770463,1
104688#637445#442897,0
164264#845361#234981,1
594956#540782#539560,0
508995#995828#84514,1
514890#194789#893466,1
231532#182639#905495,1
153700#844690#235652,0
512561#386784#693065,0
274647#806104#274238,1
574980#903831#176511,0
337509#773203#307139,0
563309#666162#414180,1
137291#629407#450935,1
522666#326581#756552,1
121518#876860#203482,0
141420#173264#914859,1
235036#1019663#60679,1
265637#465326#615016,1
104889#638080#442262,1
329588#413076#666837,1
93478#171207#916929,1
221762#620287#460055,1
472658#909335#171007,0
574708#765476#314866,0
126465#630536#449806,1
75799#826233#254109,1
366678#227906#854923,1
538759#298398#784705,1
2078#449296#631070,1
383929#375289#704561,1
97734#615017#465325,1
326546#951908#128434,1
381403#468587#611755,1
45372#768435#311907,1
181881#606014#474328,0
568753#358256#721608,1
236522#450405#629969,0
137369#316270#766869,1
358966#196143#892114,1
168176#1078256#2086,1
27302#682568#397774,1
546288#163604#924517,1
135526#155724#932377,0
560914#569267#511075,0
453121#497540#582802,1
617523#592686#487656,1
505967#825371#254971,1
17891#903890#176452,0
339778#890155#190187,0
95511#635434#444908,0
320431#742733#337609,1
439157#743942#336400,1
47184#361243#718619,1
424024#352067#727806,0
449214#421340#658649,1
560708#483804#596538,1
214045#280177#802867,1
284678#203956#881294,0
377559#387614#692239,1
61645#666586#413756,0
57425#351265#729501,1
622026#57111#1047845,1
261314#812684#267658,0
514909#398806#681107,1
245497#457552#622785,1
214075#738738#341604,1
275471#717393#362949,1
199604#110508#977292,1
327042#422425#657562,1
520436#706039#374303,1
221743#320462#762695,1
244404#480601#599741,1
399282#371634#708217,1
440762#124111#963716,1
139479#982531#97811,0
488520#95038#992738,0
210357#47774#1057051,0
632307#1050584#29758,1
21742#851923#228419,0
281670#442072#638238,0
552274#989387#90955,1
553536#131810#956074,1
216893#696250#384092,0
507874#266758#816249,1
376396#194522#893733,0
553148#998187#82155,0
443644#362411#717444,1
236224#496964#583378,0
346629#868017#212325,0
338794#659241#421101,1
388468#1075309#5033,1
609479#655699#424643,1
587188#315060#768079,1
251097#1029364#50978,0
327917#76563#1028508,1
111443#465106#615236,1
280081#747225#333117,1
101527#449666#630707,1
346870#809696#270646,1
565057#643753#436589,1
310169#626777#453565,0
454192#240627#842392,1
409877#1042654#37688,1
77137#553370#526972,1
36389#673178#407164,1
44847#784688#295654,1
180594#430829#649199,1
167534#446709#633637,1
604511#787606#292736,0
629139#803218#277124,1
57281#778090#302252,1
486850#774702#305640,0
215026#490379#589963,1
124057#432290#647787,0
436457#586117#494225,1
534349#1027936#52406,1
563765#600429#479913,1
289750#82780#1022471,1
466615#317135#766007,1
105932#823400#256942,1
457771#127387#960460,1
12216#491974#588368,0
548694#502563#577779,1
71944#376968#702888,1
169106#866691#213651,1
223164#846531#233811,1
151262#732895#347447,1
266378#426628#653353,0
6890#722953#357389,1
591172#1021803#58539,1
283602#506764#573578,1
100431#730469#349873,1
62872#570436#509906,1
138404#737357#342985,1
142536#237109#845841,1
297432#1069762#10580,1
586475#627113#453229,1
81748#490601#589741,0
17665#1001328#79014,1
347100#908778#171564,1
223426#230276#852559,1
565288#153888#934227,1
411522#100294#987481,1
520701#952824#127518,1
180560#262687#820297,1
290264#1018641#61701,1
348714#91826#995938,1
12807#172094#916029,0
7158#4710#1007351,0
404482#13662#1003541,1
52448#737767#342575,0
146086#840504#239838,1
452890#412664#667249,1
310272#12659#876089,0
606193#138562#949536,1
497668#112122#975688,1
256444#512943#567399,1
209024#469144#611198,0
504416#1042418#37924,0
124245#179053#909070,1
224654#153513#934591,1
582127#125069#962758,1
585855#139951#948154,1
616373#1005274#75068,1
304205#617527#462815,1
403146#372897#706957,1
404672#745517#334825,1
317886#880343#199999,0
90081#569414#510928,0
151250#180751#907380,1
152717#275033#807995,1
82283#399189#680723,1
245465#280451#802587,1
208111#574627#505715,0
56396#454220#626123,1
223655#773878#306464,0
621915#962177#118165,1
533296#485186#595156,1
495827#939271#141071,1
38223#629991#450351,0
263405#1048340#32002,1
130567#492331#588011,0
9655#120175#967648,1
394016#77612#1027475,1
610868#142899#945196,1
472325#241958#841056,1
8156#712285#368057,1
472992#88585#1016714,1
69331#828611#251731,0
295608#719942#360400,0
250657#434125#646034,1
573248#366588#713268,1
337459#233931#848901,0
445450#934448#145894,0
361983#397553#682349,1
515280#224746#858063,1
152105#854836#225506,1
412090#210733#872012,1
564596#165274#922843,0
215935#693740#386602,1
221240#713809#366533,0
568316#287689#795380,0
77794#611573#468769,1
155322#823331#257011,1
38115#722843#357499,1
530902#1014694#65648,0
359806#989580#90762,1
194573#642673#437669,0
157884#111129#976677,1
303250#996679#83663,1
528515#484397#595945,1
506739#832844#247498,1
99158#977958#102384,0
407038#513501#566841,1
29313#681361#398981,0
344466#1050069#30273,0
158757#867970#212372,0
518130#638250#442092,1
548188#696783#383559,1
266312#714439#365903,1
366954#374822#705027,1
3256#561882#518460,0
498975#352751#727120,0
266645#1046017#34325,1
481544#37618#1067443,1
355855#69330#1035724,1
143910#560173#520169,1
291596#670699#409643,0
